epoch, time, loss1, loss2, loss3, loss4, total_loss
217, 30.607, 0.0206070654, 0.0028508974, 0.0000325397, 0.3466320634, 0.0234905034
218, 30.732, 0.0211593509, 0.0028365473, 0.0000353147, 0.3455164731, 0.0240312126
219, 30.856, 0.0212269332, 0.0028266415, 0.0000434448, 0.3431680799, 0.0240970198
220, 31.004, 0.0214339979, 0.0028460608, 0.0000368321, 0.3436399996, 0.0243168902
221, 31.167, 0.0216693077, 0.0028634698, 0.0000417059, 0.3425924480, 0.0245744847
222, 31.287, 0.0204537269, 0.0028283128, 0.0000461262, 0.3449505866, 0.0233281665
223, 31.414, 0.0211293660, 0.0027952034, 0.0000444557, 0.3461611271, 0.0239690244
224, 31.540, 0.0208623763, 0.0028208343, 0.0000330520, 0.3463209271, 0.0237162635
225, 31.701, 0.0208181255, 0.0028322083, 0.0000256601, 0.3441644907, 0.0236759931
226, 31.820, 0.0207534842, 0.0027753068, 0.0000381397, 0.3448694348, 0.0235669315
227, 31.954, 0.0208021160, 0.0027496552, 0.0000424928, 0.3429031372, 0.0235942639
228, 32.112, 0.0213284642, 0.0028355638, 0.0000374243, 0.3461237848, 0.0242014527
229, 32.274, 0.0206097942, 0.0028560669, 0.0000484235, 0.3446356654, 0.0235142838
230, 32.428, 0.0202980191, 0.0028025398, 0.0000544874, 0.3415204883, 0.0231550466
231, 32.601, 0.0207926314, 0.0027835802, 0.0000494467, 0.3437633216, 0.0236256570
232, 32.737, 0.0199794639, 0.0027861791, 0.0000387282, 0.3444359303, 0.0228043720
233, 32.864, 0.0198754333, 0.0027666609, 0.0000329574, 0.3433726132, 0.0226750523
234, 32.981, 0.0204218701, 0.0027535714, 0.0000283321, 0.3440305889, 0.0232037734
235, 33.104, 0.0204861015, 0.0027831160, 0.0000258801, 0.3447048366, 0.0232950971
236, 33.273, 0.0201783776, 0.0027994250, 0.0000301221, 0.3437624574, 0.0230079256
237, 33.395, 0.0202451758, 0.0027678653, 0.0000601809, 0.3467017114, 0.0230732206
238, 33.533, 0.0201312881, 0.0027820389, 0.0000422967, 0.3432573378, 0.0229556244
239, 33.688, 0.0202958118, 0.0027633007, 0.0000306072, 0.3465272784, 0.0230897199
240, 33.824, 0.0197438821, 0.0027861849, 0.0000284054, 0.3441261351, 0.0225584731
241, 33.983, 0.0198275931, 0.0027755289, 0.0000304274, 0.3449620008, 0.0226335507
