epoch, time, loss1, loss2, loss3, loss4, total_loss
176, 38.106, 0.0405308716, 0.0062399851, 0.0000181501, 0.3250224888, 0.0467890054
177, 38.302, 0.0384768844, 0.0062294351, 0.0000362720, 0.3233077228, 0.0447425917
178, 38.534, 0.0396093763, 0.0061033177, 0.0000188563, 0.3240080178, 0.0457315519
179, 38.761, 0.0391394459, 0.0060328795, 0.0000271200, 0.3247054219, 0.0451994464
180, 38.967, 0.0407686681, 0.0059376969, 0.0000261682, 0.3231498599, 0.0467325300
181, 39.188, 0.0398860052, 0.0059120208, 0.0000233303, 0.3255012035, 0.0458213575
182, 39.543, 0.0393914655, 0.0058598490, 0.0000170766, 0.3235424161, 0.0452683903
183, 39.751, 0.0392929427, 0.0058269962, 0.0000282713, 0.3247512579, 0.0451482087
184, 39.960, 0.0393714793, 0.0057902019, 0.0000227236, 0.3248346150, 0.0451844037
185, 40.209, 0.0399614647, 0.0057586771, 0.0000275544, 0.3239558637, 0.0457476974
186, 40.424, 0.0381562077, 0.0057554101, 0.0000211329, 0.3239964247, 0.0439327508
187, 40.617, 0.0384271294, 0.0057514738, 0.0000180724, 0.3254396915, 0.0441966765
188, 40.826, 0.0386124365, 0.0057157245, 0.0000263313, 0.3263344765, 0.0443544909
189, 41.040, 0.0375772491, 0.0056880871, 0.0000319957, 0.3234334886, 0.0432973318
190, 41.240, 0.0388677269, 0.0056386371, 0.0000612423, 0.3264035881, 0.0445676073
191, 41.573, 0.0392189808, 0.0056263180, 0.0002211759, 0.3237615526, 0.0450664721
192, 41.758, 0.0376545936, 0.0055305888, 0.0001579406, 0.3247875869, 0.0433431230
193, 41.951, 0.0401173159, 0.0054552993, 0.0007508146, 0.3237119317, 0.0463234298
194, 42.139, 0.0394860581, 0.0054335869, 0.0001007948, 0.3251953125, 0.0450204387
195, 42.331, 0.0419016071, 0.0054344996, 0.0002580869, 0.3259818852, 0.0475941934
196, 42.523, 0.0396267138, 0.0054590157, 0.0001844040, 0.3254702985, 0.0452701338
197, 42.774, 0.0383084863, 0.0054916348, 0.0000621754, 0.3250024021, 0.0438622981
198, 42.986, 0.0424518026, 0.0054937042, 0.0000863690, 0.3262565136, 0.0480318740
199, 43.208, 0.0389151312, 0.0054957699, 0.0000332394, 0.3263139427, 0.0444441400
200, 43.444, 0.0396842733, 0.0055187629, 0.0000424859, 0.3249026537, 0.0452455245
201, 43.865, 0.0380373895, 0.0055681351, 0.0000321276, 0.3227943182, 0.0436376520
202, 44.072, 0.0371597633, 0.0055307886, 0.0000301635, 0.3224303722, 0.0427207164
203, 44.257, 0.0387731530, 0.0054462571, 0.0000187041, 0.3245879710, 0.0442381166
204, 44.445, 0.0376769938, 0.0054197321, 0.0000212010, 0.3231516778, 0.0431179255
205, 44.684, 0.0396972448, 0.0053497930, 0.0000197090, 0.3237507045, 0.0450667478
206, 44.929, 0.0383774005, 0.0052889697, 0.0000199718, 0.3263030052, 0.0436863415
207, 45.132, 0.0384030342, 0.0052666217, 0.0000205469, 0.3257269263, 0.0436902046
208, 45.336, 0.0385670513, 0.0052529876, 0.0000196793, 0.3262304664, 0.0438397191
209, 45.551, 0.0378002152, 0.0052005518, 0.0000160310, 0.3235792220, 0.0430167951
210, 45.860, 0.0381075442, 0.0051412843, 0.0000153702, 0.3251280189, 0.0432641990
211, 46.056, 0.0373433232, 0.0051076040, 0.0000155949, 0.3240573406, 0.0424665213
212, 46.286, 0.0371000320, 0.0050691683, 0.0000103946, 0.3223385811, 0.0421795920
213, 46.564, 0.0389714502, 0.0049927360, 0.0000135349, 0.3237736225, 0.0439777188
214, 46.915, 0.0388573408, 0.0050073676, 0.0000134992, 0.3244162202, 0.0438782088
215, 47.158, 0.0373311825, 0.0050082430, 0.0000200765, 0.3223835230, 0.0423595011
216, 47.487, 0.0375518724, 0.0049452581, 0.0000244395, 0.3226691186, 0.0425215699
217, 47.726, 0.0379262604, 0.0049179480, 0.0000415689, 0.3259789646, 0.0428857803
218, 47.918, 0.0376155823, 0.0048759975, 0.0000613530, 0.3214982748, 0.0425529331
219, 48.122, 0.0371982194, 0.0049083591, 0.0001745311, 0.3237508237, 0.0422811098
220, 48.312, 0.0377706029, 0.0048284600, 0.0002437579, 0.3236685395, 0.0428428203
221, 48.582, 0.0379107334, 0.0047919699, 0.0005564432, 0.3265671432, 0.0432591476
222, 48.946, 0.0369471088, 0.0048409351, 0.0002257024, 0.3225917816, 0.0420137495
223, 49.361, 0.0381631106, 0.0048447410, 0.0002142051, 0.3243646622, 0.0432220548
224, 49.752, 0.0376458913, 0.0047891727, 0.0001137043, 0.3236456513, 0.0425487682
225, 50.154, 0.0373501182, 0.0047585717, 0.0000881922, 0.3242668211, 0.0421968810
226, 50.595, 0.0371832736, 0.0047325790, 0.0000594258, 0.3234855533, 0.0419752784
227, 51.208, 0.0377569124, 0.0047041029, 0.0000669879, 0.3245084286, 0.0425280035
228, 51.543, 0.0378223099, 0.0046862895, 0.0000624970, 0.3237288892, 0.0425710939
229, 51.937, 0.0370283984, 0.0046880669, 0.0000315750, 0.3272598088, 0.0417480394
230, 52.324, 0.0369231254, 0.0046760989, 0.0000301819, 0.3243340552, 0.0416294076
231, 52.682, 0.0364299677, 0.0046330253, 0.0000280609, 0.3228638172, 0.0410910547
232, 53.225, 0.0377106927, 0.0046052109, 0.0000261194, 0.3246009052, 0.0423420221
233, 53.547, 0.0365766659, 0.0045546205, 0.0000212328, 0.3244654238, 0.0411525220
234, 53.822, 0.0365820825, 0.0045087310, 0.0000214445, 0.3241222501, 0.0411122553
235, 54.087, 0.0372539423, 0.0045383405, 0.0000197627, 0.3251541555, 0.0418120436
236, 54.362, 0.0372196957, 0.0046020569, 0.0000174479, 0.3236368895, 0.0418392010
237, 54.687, 0.0370410308, 0.0046248874, 0.0000281546, 0.3227910399, 0.0416940749
238, 54.930, 0.0356872529, 0.0045405473, 0.0000181443, 0.3234080970, 0.0402459465
239, 55.125, 0.0358320698, 0.0044756862, 0.0000155870, 0.3251777291, 0.0403233431
240, 55.337, 0.0357883386, 0.0044368487, 0.0000211023, 0.3220792711, 0.0402462892
241, 55.567, 0.0359374098, 0.0043543405, 0.0000229647, 0.3211350441, 0.0403147154
242, 55.761, 0.0368148386, 0.0043647191, 0.0000183704, 0.3256773651, 0.0411979258
243, 55.956, 0.0360266566, 0.0044108741, 0.0000173510, 0.3221591115, 0.0404548831
244, 56.141, 0.0362562910, 0.0044289003, 0.0000210635, 0.3255795836, 0.0407062545
245, 56.384, 0.0359598733, 0.0043827523, 0.0000310381, 0.3222503364, 0.0403736643
246, 56.588, 0.0368325375, 0.0043886341, 0.0000427397, 0.3241276145, 0.0412639119
247, 56.774, 0.0354653634, 0.0043583508, 0.0000895599, 0.3230003417, 0.0399132743
248, 56.959, 0.0359291025, 0.0043525733, 0.0002830910, 0.3245807290, 0.0405647680
249, 57.165, 0.0351981223, 0.0043623392, 0.0003124702, 0.3223911226, 0.0398729295
250, 57.511, 0.0360959172, 0.0043626926, 0.0014280665, 0.3229838312, 0.0418866761
251, 57.826, 0.0358105488, 0.0043503456, 0.0002259665, 0.3221032023, 0.0403868593
252, 58.035, 0.0367834605, 0.0042871265, 0.0003310886, 0.3256971836, 0.0414016768
253, 58.226, 0.0365971997, 0.0042641289, 0.0000645275, 0.3230329454, 0.0409258530
254, 58.413, 0.0363278985, 0.0042762365, 0.0001198853, 0.3243695199, 0.0407240205
255, 58.609, 0.0367633440, 0.0043136035, 0.0000869514, 0.3259282112, 0.0411638990
256, 58.825, 0.0374742821, 0.0043250890, 0.0000555980, 0.3237749338, 0.0418549664
257, 59.014, 0.0360486694, 0.0043231412, 0.0000872946, 0.3249500096, 0.0404591039
258, 59.204, 0.0355259366, 0.0043173726, 0.0000413807, 0.3217028677, 0.0398846902
259, 59.401, 0.0369392931, 0.0042872606, 0.0000185296, 0.3259418607, 0.0412450843
260, 59.645, 0.0364271775, 0.0042498591, 0.0000332514, 0.3244519234, 0.0407102890
261, 59.988, 0.0357729606, 0.0042295791, 0.0000235126, 0.3240360320, 0.0400260538
262, 60.176, 0.0361705944, 0.0042195166, 0.0000234581, 0.3240621984, 0.0404135697
263, 60.373, 0.0366609432, 0.0042165443, 0.0000254413, 0.3252124786, 0.0409029275
264, 60.558, 0.0360508636, 0.0042678462, 0.0000152457, 0.3252156973, 0.0403339528
265, 60.758, 0.0365777500, 0.0042828214, 0.0000156402, 0.3272595406, 0.0408762097
266, 60.952, 0.0357098393, 0.0042428817, 0.0000202403, 0.3251676559, 0.0399729609
267, 61.169, 0.0367597863, 0.0042188209, 0.0000228993, 0.3269921541, 0.0410015061
268, 61.365, 0.0359913707, 0.0042206948, 0.0000195813, 0.3244597018, 0.0402316451
269, 61.577, 0.0351179242, 0.0042530186, 0.0000197806, 0.3230704069, 0.0393907242
270, 61.833, 0.0350904875, 0.0042867386, 0.0000136283, 0.3222847283, 0.0393908545
271, 62.162, 0.0363736339, 0.0043326309, 0.0000126508, 0.3257646561, 0.0407189168
272, 62.367, 0.0354500152, 0.0043788124, 0.0000187931, 0.3233967423, 0.0398476236
273, 62.565, 0.0348135866, 0.0043435134, 0.0000184173, 0.3250202239, 0.0391755179
274, 62.762, 0.0345838070, 0.0043375678, 0.0000105472, 0.3239381313, 0.0389319211
275, 62.951, 0.0348250121, 0.0043268353, 0.0000187407, 0.3233407140, 0.0391705893
276, 63.143, 0.0344206877, 0.0042720088, 0.0000125906, 0.3214109838, 0.0387052894
277, 63.377, 0.0346253216, 0.0042100856, 0.0000150554, 0.3235859573, 0.0388504602
278, 63.605, 0.0346044935, 0.0041659805, 0.0000203354, 0.3217496872, 0.0387908109
279, 63.823, 0.0339684300, 0.0041264943, 0.0000123617, 0.3207820356, 0.0381072834
280, 64.175, 0.0349060148, 0.0040935013, 0.0000097351, 0.3256846070, 0.0390092507
281, 64.373, 0.0357267112, 0.0040863371, 0.0000188818, 0.3231290579, 0.0398319326
282, 64.573, 0.0349023305, 0.0041003595, 0.0000327936, 0.3251868784, 0.0390354842
283, 64.762, 0.0342966728, 0.0041217729, 0.0000556249, 0.3239053190, 0.0384740718
284, 64.989, 0.0340610109, 0.0041229888, 0.0001223781, 0.3259556592, 0.0383063778
285, 65.179, 0.0338842012, 0.0041336743, 0.0003782097, 0.3220918179, 0.0383960865
286, 65.385, 0.0341982171, 0.0041470989, 0.0004896473, 0.3243868947, 0.0388349630
287, 65.572, 0.0341789573, 0.0041240896, 0.0000768550, 0.3242451847, 0.0383799039
288, 65.765, 0.0345766172, 0.0040906682, 0.0000998604, 0.3239925504, 0.0387671441
289, 65.995, 0.0344738923, 0.0040857368, 0.0000530049, 0.3233731389, 0.0386126339
290, 66.224, 0.0344806872, 0.0040857075, 0.0000537781, 0.3235585690, 0.0386201739
291, 66.411, 0.0341409780, 0.0040839161, 0.0000169831, 0.3206943870, 0.0382418782
292, 66.609, 0.0339908339, 0.0040979157, 0.0000438722, 0.3224966526, 0.0381326228
293, 66.822, 0.0354885831, 0.0041132187, 0.0000211421, 0.3324188888, 0.0396229438
